subject_id,session_id,run_id,task,median,scale,n_brain_voxels,source_volume_path
ICC233,1,001,videos,303.1436462402344,165.46026611328125,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC233/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC233_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC239,1,003,videos,282.5653076171875,199.1998085021972,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC239/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC239_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
ICC233,1,002,videos,303.066162109375,168.55743408203125,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC233/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC233_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC233,2,001,videos,308.9524841308594,188.4268455505371,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC233/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC233_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC221A,1,001,rest10,381.29290771484375,159.55069274902337,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC221A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC221A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC235,2,001,videos,304.5335998535156,187.71937561035156,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC235/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC235_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC237,1,001,videos,292.91436767578125,179.52228622436525,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC237/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC237_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC223,1,001,rest10,265.2517395019531,185.67944412231446,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC223/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC223_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC237,1,002,videos,292.4246826171875,169.72667770385743,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC237/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC237_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC239,1,002,videos,284.95941162109375,183.44957122802734,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC239/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC239_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC255,1,001,videos,273.3829650878906,177.45941696166994,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC255/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC255_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC225,2,001,rest10,291.5255126953125,181.44372711181632,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC225/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC225_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC227,1,001,rest10,293.9673767089844,190.60240402221677,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC227/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC227_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC241,1,001,videos,296.31072998046875,155.41617813110344,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC241/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC241_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC241,1,002,videos,292.16717529296875,158.52858810424806,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC241/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC241_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC253,1,002,videos,295.2568664550781,187.04503173828124,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC253/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC253_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC241A,1,001,videos,426.1094055175781,207.01483154296875,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC241A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC241A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC241A,1,002,videos,426.26910400390625,186.71902465820312,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC241A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC241A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC243,2,001,videos,276.71368408203125,179.50291900634755,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC243/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC243_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC243,1,001,videos,287.562255859375,179.70539321899412,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC243/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC243_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC243,1,002,videos,288.0556335449219,172.10239486694337,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC243/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC243_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC229,1,001,rest10,293.40618896484375,185.59886169433594,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC229/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC229_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC233,1,001,rest10,300.9338684082031,167.37816085815422,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC233/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC233_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC253,1,001,videos,298.32537841796875,193.1881187438965,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC253/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC253_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC243A,1,001,videos,406.86712646484375,193.08114929199212,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC243A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC243A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC235,1,001,rest10,308.3672790527344,207.22555618286134,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC235/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC235_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC255,1,002,videos,280.9094543457031,190.3314002990722,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC255/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC255_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC255,2,001,videos,301.3128662109375,188.40581588745118,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC255/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC255_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC255,1,003,videos,281.99249267578125,194.56862716674806,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC255/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC255_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
ICC37,1,002,videos,284.58636474609375,181.0151817321777,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC37/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC37_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC257,2,001,videos,279.92218017578125,153.38212661743165,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC257/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC257_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC47,1,004,videos,255.84576416015625,177.32698822021484,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_004_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-004_bold_mcf_corrected_flirt.nii.gz
ICC239A,1,001,rest10,396.89111328125,173.65271148681643,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC239A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC239A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC237,1,001,rest10,295.9150695800781,180.6612564086914,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC237/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC237_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC257,1,001,videos,256.7624206542969,130.75820922851562,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC257/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC257_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC37,1,001,videos,285.55877685546875,184.8482292175293,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC37/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC37_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC257A,1,001,videos,412.13836669921875,171.78216705322268,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC257A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC257A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC47,1,002,videos,259.14361572265625,173.1210807800293,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC241,2,001,rest10,304.76605224609375,207.35017547607413,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC241/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC241_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC51A,1,002,videos,364.0810852050781,169.57603454589844,112867,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC51A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC51A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC43,1,001,videos,282.07659912109375,174.84239196777344,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC43/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC43_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC37,2,001,videos,288.2247619628906,157.64876098632803,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC37/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC37_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC51,1,002,videos,278.9285888671875,158.04391860961914,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC51/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC51_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC43,1,002,videos,281.2537536621094,174.31907806396475,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC43/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC43_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC243A,1,001,rest10,403.30316162109375,181.71130676269524,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC243A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC243A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC53,2,002,videos,271.82080078125,134.46661758422852,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC53_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC43A,1,001,videos,482.6318359375,233.518310546875,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC43A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC43A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC51A,1,001,videos,371.3264465332031,179.27250213623046,111703,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC51A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC51A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
