subject,session,run,task,input_path,output_path,mask_used,output_exists,file_loadable,dims_match,n_volumes,input_shape,output_shape,n_brain_voxels,n_zero_outside_brain,pct_outside_zeroed,mean_signal_brain,brain_has_signal,n_zero_volumes,status,notes
ICC253,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC253/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC253_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC253/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC253_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,265,"(97, 116, 79, 265)","(97, 116, 79, 265)",107146,0,100.0,281.0797,True,0,PASS,
ICC255,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC255/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC255_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC255/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC255_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,275.4788,True,0,PASS,
ICC255,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC255/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC255_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC255/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC255_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,113,"(97, 116, 79, 113)","(97, 116, 79, 113)",107146,0,100.0,257.9665,True,0,PASS,
ICC255,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC255/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC255_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC255/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC255_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,286.4392,True,0,PASS,
ICC255,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC255/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC255_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC255/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC255_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,267.569,True,0,PASS,
ICC255,1_task_name_videos,003,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC255/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC255_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC255/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC255_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,269.666,True,0,PASS,
ICC257,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC257/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC257_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC257/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC257_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,246.4701,True,0,PASS,
ICC257,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC257/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC257_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC257/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC257_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,247.8,True,0,PASS,
ICC257,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC257/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC257_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC257/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC257_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,409,"(97, 116, 79, 409)","(97, 116, 79, 409)",107146,0,100.0,269.1707,True,0,PASS,
ICC257A,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC257A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC257A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC257A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC257A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",113172,0,100.0,407.6564,True,0,PASS,
ICC257A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC257A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC257A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC257A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC257A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",113172,0,100.0,404.4726,True,0,PASS,
ICC37,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC37/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC37_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC37/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC37_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,276.7002,True,0,PASS,
ICC37,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC37/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC37_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC37/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC37_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,275.0572,True,0,PASS,
ICC37,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC37/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC37_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC37/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC37_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,280.9949,True,0,PASS,
ICC37,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC37/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC37_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC37/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC37_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,178,"(97, 116, 79, 178)","(97, 116, 79, 178)",107146,0,100.0,274.0468,True,0,PASS,
ICC37A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC37A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC37A_ses-1_task-videos_dir-AP_run-001_bold_mcf_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC37A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC37A_ses-1_task-videos_dir-AP_run-001_bold_mcf_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,436,"(97, 116, 79, 436)","(97, 116, 79, 436)",113172,0,100.0,399.3914,True,0,PASS,
ICC37A,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC37A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC37A_ses-1_task-videos_dir-AP_run-002_bold_mcf_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC37A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC37A_ses-1_task-videos_dir-AP_run-002_bold_mcf_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,75,"(97, 116, 79, 75)","(97, 116, 79, 75)",113172,0,100.0,415.928,True,0,PASS,
ICC43,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC43/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC43_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC43/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC43_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,271.0277,True,0,PASS,
ICC43,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC43/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC43_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC43/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC43_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,272.7426,True,0,PASS,
ICC43A,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC43A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC43A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC43A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC43A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",113172,0,100.0,479.0224,True,0,PASS,
ICC43A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC43A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC43A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC43A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC43A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",113172,0,100.0,469.1927,True,0,PASS,
ICC43A,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC43A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC43A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC43A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC43A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",113172,0,100.0,407.9438,True,0,PASS,
ICC47,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC47_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC47/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC47_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,245.4593,True,0,PASS,
ICC47,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC47/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,245.7621,True,0,PASS,
ICC47,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC47/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,150,"(97, 116, 79, 150)","(97, 116, 79, 150)",107146,0,100.0,246.2057,True,0,PASS,
ICC47,1_task_name_videos,003,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC47/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,243.9358,True,0,PASS,
ICC47,1_task_name_videos,004,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_004_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-004_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC47/_referencetype_standard/_run_004_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-004_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,76,"(97, 116, 79, 76)","(97, 116, 79, 76)",107146,0,100.0,242.8706,True,0,PASS,
ICC51,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC51_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC51/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC51_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,267.2493,True,0,PASS,
ICC51,2_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC51_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC51/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC51_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,247.6437,True,0,PASS,
ICC51,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC51_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC51/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC51_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,257.0957,True,0,PASS,
ICC51,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC51_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC51/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC51_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,146,"(97, 116, 79, 146)","(97, 116, 79, 146)",107146,0,100.0,266.7487,True,0,PASS,
ICC51A,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC51A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC51A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC51A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,229,"(97, 116, 79, 229)","(97, 116, 79, 229)",113172,0,100.0,354.5633,True,0,PASS,
ICC51A,1_task_name_videos,002,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC51A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC51A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC51A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_08-11_fcgmask_2mm.nii.gz,True,True,True,83,"(97, 116, 79, 83)","(97, 116, 79, 83)",113172,0,100.0,353.7477,True,0,PASS,
ICC53,1_task_name_rest10,001,rest10,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC53_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC53/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC53_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,1000,"(97, 116, 79, 1000)","(97, 116, 79, 1000)",107146,0,100.0,266.5882,True,0,PASS,
ICC53,1_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC53_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC53/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC53_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,265.366,True,0,PASS,
ICC53,2_task_name_videos,001,videos,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC53_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space_cycleGANS_preprocessed_data/_subject_id_ICC53/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC53_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt_masked.nii.gz,nihpd_asym_02-05_fcgmask_2mm.nii.gz,True,True,True,485,"(97, 116, 79, 485)","(97, 116, 79, 485)",107146,0,100.0,268.2956,True,0,PASS,
