subject,session,run,order_label,segment_num,n_orders_in_run,skip,short_segment,t_r,n_volumes,first_video_onset,first_video_name,scan_start_idx,scan_end_idx,n_frames,bold_path,events_path,json_path
ICC233,2,1,D,2.0,2,False,False,0.61,485.0,146.14186429977417,moana,240.0,474.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC233/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC233_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC233/ses-2/func/sub-ICC233_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC233/ses-2/func/sub-ICC233_ses-2_task-videos_dir-AP_run-001_bold.json
ICC233,1,2,A,1.0,2,False,False,0.61,485.0,5.051370599772781,minions_supermarket,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC233/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC233_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC233/ses-1/func/sub-ICC233_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC233/ses-1/func/sub-ICC233_ses-1_task-videos_dir-AP_run-002_bold.json
ICC233,1,2,D,2.0,2,False,False,0.61,485.0,145.7162107997574,moana,239.0,473.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC233/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC233_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC233/ses-1/func/sub-ICC233_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC233/ses-1/func/sub-ICC233_ses-1_task-videos_dir-AP_run-002_bold.json
ICC235,1,1,C,1.0,1,False,True,0.61,232.0,3.935302400030196,new_orleans,6.0,232.0,226.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC235/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC235_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC235/ses-1/func/sub-ICC235_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC235/ses-1/func/sub-ICC235_ses-1_task-videos_dir-AP_run-001_bold.json
ICC235,1,1,F,2.0,1,False,True,0.61,232.0,150.17980250017715,dog,246.0,232.0,-14.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC235/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC235_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC235/ses-1/func/sub-ICC235_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC235/ses-1/func/sub-ICC235_ses-1_task-videos_dir-AP_run-001_bold.json
ICC235,2,1,C,1.0,2,False,False,0.61,485.0,3.246851799543947,new_orleans,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC235/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC235_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC235/ses-2/func/sub-ICC235_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC235/ses-2/func/sub-ICC235_ses-2_task-videos_dir-AP_run-001_bold.json
ICC235,2,1,F,2.0,2,False,False,0.61,485.0,144.39875999977812,dog,237.0,471.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC235/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC235_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC235/ses-2/func/sub-ICC235_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC235/ses-2/func/sub-ICC235_ses-2_task-videos_dir-AP_run-001_bold.json
ICC237,1,1,F,1.0,2,False,False,0.61,485.0,4.915097400080413,dog,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC237/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC237_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-videos_dir-AP_run-001_bold.json
ICC237,1,1,E,2.0,2,False,False,0.61,485.0,151.19118000008166,forest,248.0,482.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC237/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC237_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-videos_dir-AP_run-001_bold.json
ICC237,1,2,F,1.0,2,False,False,0.61,485.0,4.903469200013205,dog,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC237/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC237_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC237/ses-1/func/sub-ICC237_ses-1_task-videos_dir-AP_run-002_bold.json
